CUSTOMER_ID,ASSESSMENT_YEAR,PRODUCT_DEMAND,OWNERS_MANAGEMENT,ACCESS_CREDIT,PROFITABILITY,SHORT_TERM_LIQUIDITY,MEDIUM_TERM_LIQUIDITY,GROUP_FLAG,TURNOVER,INDUSTRY,DEFAULT_FLAG
1600545,2008,60,50,65,60,65,55,1,6618067.9,"Transport, Storage and Communications Infrastructure",0
1610221,2004,50,55,58,57,65,57,1,6619584.22,Property and Construction Sectors,0
1623504,2003,60,65,60,60,60,65,0,6627427.25,"Transport, Storage and Communications Infrastructure",0
2829905,2008,65,60,65,65,60,60,0,6627871.72,Property and Construction Sectors,0
3067488,2006,62,62,62,52,65,84,1,6627900.1,Manufacturing,0
1597319,2008,55,52,52,50,53,57,0,6629983,Manufacturing,0
4787261,2008,50,55,50,50,50,45,0,6633414.05,"Agriculture, Livestock and Fisheries",0
1560319,2004,60,63,60,59,60,58,1,6635845.43,Manufacturing,0
3361793,2008,53,57,51,58,52,53,1,6636641.82,Manufacturing,0
1563289,2004,63,58,58,63,58,50,1,6639139.59,Extractive Industries ,0
203589,2003,55,50,50,55,55,55,1,6639821.25,Manufacturing,0
1618809,2003,61,57,53,50,54,53,0,6640538.29,Trade,0
1604576,2008,50,60,50,50,55,50,0,6641076.16,Manufacturing,1
1604576,2008,30,20,20,20,20,20,0,6641076.16,Manufacturing,1
1604576,2008,50,45,51,51,55,52,0,6641076.16,Manufacturing,1
1595626,2006,50,52,49,50,49,50,1,6642453.3,Manufacturing,0
1601223,2005,59,54,53,54,56,54,1,6643922.15,Manufacturing,0
4686942,2007,50,64,55,50,58,55,1,6644101.55,Property and Construction Sectors,1
1635908,2004,60,65,60,60,65,60,1,6646142.99,Manufacturing,0
3359251,2007,60,55,58,59,59,60,0,6646766,Manufacturing,0
3081333,2008,40,55,30,40,40,45,1,6647882.32,Property and Construction Sectors,0
4301824,2006,65,65,68,63,63,63,1,6648011.55,"Agriculture, Livestock and Fisheries",0
1617015,2003,55,55,50,45,52,45,0,6651534.39,Manufacturing,0
1561989,2006,58,55,44,55,53,52,0,6653182.9,Trade,0
202858,2002,55,60,50,45,50,55,1,6657313.82,Other,0
2824280,2005,65,60,60,55,55,55,0,6660998.32,Trade,0
1595135,2002,55,49,45,40,48,40,0,6662559.96,Manufacturing,0
1555204,2008,55,65,60,57,59,60,1,6669190,Extractive Industries ,0
1557045,2001,70,50,55,50,50,55,1,6669338.84,Property and Construction Sectors,0
1597744,2002,60,50,50,50,50,50,1,6669338.84,Property and Construction Sectors,0
1563419,2006,55,53,52,53,52,50,0,6676027.53,Manufacturing,0
3367699,2008,55,55,55,55,55,55,1,6676809.33,Trade,0
1555226,2004,70,70,65,70,65,65,1,6677071,Trade,0
1555226,2004,70,65,65,60,60,65,1,6677071,Trade,0
1583561,2008,52,55,50,40,50,50,1,6677218.1,"Agriculture, Livestock and Fisheries",0
1597132,2008,50,56,52,50,56,54,1,6677636.57,"Transport, Storage and Communications Infrastructure",0
1597132,2008,49,49,49,49,49,49,1,6677636.57,"Transport, Storage and Communications Infrastructure",0
1605056,2003,65,60,55,60,60,60,0,6678345.85,Property and Construction Sectors,0
1591365,2002,55,58,50,52,52,40,0,6679217.28,Manufacturing,0
1617519,2005,52,50,41,40,45,48,1,6681300.68,Manufacturing,0
1628717,2007,50,55,52,53,55,55,1,6682571.81,Property and Construction Sectors,0
1594335,2007,58,55,51,50,51,51,1,6682571.81,Property and Construction Sectors,0
2824292,2008,51,52,40,40,40,50,1,6687380.96,Property and Construction Sectors,0
2824292,2008,50,48,40,40,40,45,1,6687380.96,Property and Construction Sectors,1
1576628,2006,65,60,60,55,65,55,1,6689574.43,Manufacturing,0
1579134,2000,70,80,70,70,70,60,1,6689707.91,Property and Construction Sectors,0
1576086,2004,50,53,50,47,50,52,0,6692576.55,Manufacturing,0
2887974,2007,54,50,52,51,52,54,1,6696691.73,Office Machinery and Computer Industries,0
1571646,2003,50,70,50,35,30,40,1,6699387.33,"Agriculture, Livestock and Fisheries",0
1579621,2004,50,50,50,50,50,50,0,6705164.06,"Agriculture, Livestock and Fisheries",1
1556998,2003,70,70,70,70,70,70,0,6706520.11,Manufacturing,0
1596653,2004,60,60,60,60,60,60,0,6706984.4,Manufacturing,0
1559360,2008,45,43,46,50,46,40,1,6708003.52,Property and Construction Sectors,1
1581658,2005,50,50,50,50,50,50,0,6710170.7,"Transport, Storage and Communications Infrastructure",0
1599036,2008,50,45,50,50,51,45,0,6712151.24,Manufacturing,1
1599036,2008,50,45,48,48,50,48,0,6712151.24,Manufacturing,1
4493195,2008,55,58,58,54,57,59,0,6713976.75,Manufacturing,0
1558907,2002,60,60,60,60,55,70,1,6714115.33,Manufacturing,0
191623,2007,50,75,55,50,55,55,1,6715026.21,Trade,0
3381884,2007,65,70,65,65,65,65,0,6716635.45,Property and Construction Sectors,0
1592687,2003,55,50,50,50,50,50,1,6717618.44,Property and Construction Sectors,0
1587022,2006,54,52,54,51,50,53,1,6723358.43,Manufacturing,0
1580170,2004,54,59,59,55,58,59,1,6724664,Trade,0
1603809,2003,55,60,60,60,60,55,1,6728341.93,"Transport, Storage and Communications Infrastructure",0
1600846,2003,60,55,60,65,60,60,1,6730314.51,Property and Construction Sectors,0
1593769,2004,56,55,54,53,50,54,1,6739442.76,Trade,0
203192,2008,57,60,65,55,75,70,1,6741117.91,Office Machinery and Computer Industries,0
1556365,2005,60,70,70,60,65,70,1,6741626.75,Trade,0
1589259,2002,52,50,54,52,53,52,0,6742885,Other,0
3368874,2008,60,60,55,50,55,55,0,6743196.03,Manufacturing,0
1604304,2006,51,49,51,51,50,52,0,6743769.97,Property and Construction Sectors,0
3085841,2005,58,65,55,50,50,45,1,6745131.11,Trade,0
1556114,2008,60,56,58,50,56,61,1,6748533.86,Manufacturing,0
1556114,2008,60,65,65,50,55,60,1,6748533.86,Manufacturing,0
1608730,2002,58,55,50,46,53,50,0,6748945.27,Office Machinery and Computer Industries,0
1555604,2006,65,60,60,60,65,55,0,6749071.7,Trade,0
1618872,2003,60,60,60,60,60,60,1,6752441.18,"Agriculture, Livestock and Fisheries",0
1560122,2004,61,61,57,52,61,61,0,6753701.88,Manufacturing,0
4492371,2008,59,55,53,56,55,56,0,6754034,Trade,0
4807896,2008,45,20,20,35,20,20,0,6755322.65,Office Machinery and Computer Industries,1
1568822,2006,65,68,68,65,68,39,1,6759039.48,Other,0
2820159,2008,50,60,60,55,50,55,0,6760891.25,Trade,0
3357326,2008,58,60,60,46,65,62,1,6767248.77,Trade,0
1607872,2002,55,56,57,50,53,56,1,6767453.12,"Transport, Storage and Communications Infrastructure",0
1606945,2008,65,65,65,60,60,55,1,6767644.56,"Transport, Storage and Communications Infrastructure",0
1559058,2005,58,56,58,50,58,57,0,6772454.79,Trade,0
4897344,2008,51,53,52,52,53,53,1,6772702.81,Office Machinery and Computer Industries,0
1580118,2004,60,57,53,54,55,52,0,6774494.09,Manufacturing,0
1597077,2004,52,52,52,45,52,50,0,6774798.77,Other,0
1569757,2000,50,50,50,50,50,50,0,6774842.47,Manufacturing,0
1591361,2005,65,60,55,65,65,60,1,6775161.86,"Transport, Storage and Communications Infrastructure",0
1580286,2008,52,49,50,48,48,48,1,6776580.43,Manufacturing,0
1580286,2008,20,20,20,20,20,20,1,6776580.43,Manufacturing,1
1614470,2008,55,56,55,52,53,50,1,6779804.09,Trade,0
1569022,2004,60,65,60,55,60,55,0,6780504.47,Manufacturing,0
4291585,2008,60,59,58,58,58,59,1,6789012.12,Trade,0
3090661,2002,55,60,50,50,52,52,1,6789855.67,Manufacturing,0
1560886,2008,70,65,75,75,80,60,0,6791617.48,Manufacturing,0
1560642,2008,45,55,50,50,50,50,1,6794690.88,Trade,1
1565007,2006,70,67,70,67,70,67,1,6795550.65,Trade,0
1586841,2006,60,70,60,55,55,50,1,6795550.65,"Electricity, Gas and Water ",0
1616149,2007,50,50,50,50,60,50,0,6795842,Property and Construction Sectors,1
1554381,2005,61,56,55,54,57,56,0,6801470.57,Property and Construction Sectors,0
4003323,2007,60,70,60,60,55,60,0,6801744.33,"Agriculture, Livestock and Fisheries",0
1607516,2008,58,60,58,60,60,56,1,6804438.71,"Transport, Storage and Communications Infrastructure",0
1598668,2007,58,55,60,58,61,60,1,6805980.85,Trade,0
198045,2005,60,60,60,60,60,60,0,6806616,Trade,0
1560180,2006,63,65,62,56,76,71,0,6806843.12,Manufacturing,0
1560180,2008,63,65,62,56,76,71,0,6806843.12,Manufacturing,0
202258,2003,50,50,50,45,50,50,1,6807052.38,Manufacturing,0
1596184,2004,60,55,55,55,55,50,1,6809007.09,Property and Construction Sectors,0
1594221,2006,64,62,58,58,57,55,1,6809218.93,Manufacturing,0
1602733,2002,55,60,50,60,50,45,1,6813588.39,Office Machinery and Computer Industries,0
3360839,2005,65,60,45,40,45,45,1,6814242.25,Office Machinery and Computer Industries,0
3381996,2007,35,35,35,35,35,35,0,6816252.33,Office Machinery and Computer Industries,1
1592367,2006,60,60,60,55,60,55,0,6817658.36,Manufacturing,0
201786,2008,55,50,50,50,50,50,0,6818113.72,Trade,0
1615715,2005,58,55,50,58,55,60,1,6819824.82,Other,0
1600635,2005,54,54,50,50,50,45,1,6823274.99,Manufacturing,0
3360098,2007,50,55,52,50,50,50,0,6824343.14,Trade,0
1556975,2008,55,55,50,45,60,65,0,6825426.75,Manufacturing,0
1583105,2008,52,53,53,54,52,53,1,6826597.9,Manufacturing,0
3081861,2005,52,60,50,45,51,50,1,6830046,Property and Construction Sectors,0
1602860,2008,55,63,57,39,58,54,0,6830137.33,Manufacturing,0
1596505,2004,55,55,60,60,60,55,0,6830315.95,Manufacturing,0
1574841,2005,55,50,50,50,50,50,0,6830317.57,Manufacturing,0
197834,2001,50,50,50,50,50,50,0,6836512.68,Trade,0
1590512,2002,65,70,65,60,65,65,0,6837046.75,Property and Construction Sectors,0
4295664,2008,60,60,55,53,50,53,1,6839446.26,Trade,0
1594878,2004,55,50,51,51,53,53,0,6846562,Property and Construction Sectors,0
197119,2006,62,64,62,58,58,55,1,6847869.83,Manufacturing,0
1552488,2008,55,58,57,52,54,60,1,6850810.32,Trade,0
3358837,2008,55,55,55,45,50,50,1,6851152.72,Trade,0
4898609,2008,50,55,50,45,50,50,1,6851526.79,Manufacturing,1
1574115,2008,55,60,50,45,55,60,1,6851526.79,Manufacturing,0
1554534,2002,60,70,65,50,60,55,0,6853199.66,Manufacturing,0
3356936,2007,62,65,50,51,50,52,0,6856033.59,Manufacturing,0
1554007,2004,60,55,65,60,65,60,0,6856295.92,Trade,0
2400890,2008,50,50,55,55,55,55,1,6856573.2,Trade,0
2403864,2002,60,55,60,50,55,50,0,6856819.08,Manufacturing,0
190510,2000,70,50,60,50,50,50,0,6857246.35,Office Machinery and Computer Industries,0
3090244,2000,50,50,40,40,40,50,1,6860415.39,Manufacturing,0
3083486,2008,53,55,53,50,55,54,1,6860583.19,Hotels and Leisure,0
1560102,2006,60,60,60,60,60,60,0,6862495.48,Manufacturing,0
1556286,2008,55,57,54,50,50,50,1,6865019.17,Manufacturing,0
4462551,2008,55,70,50,50,50,50,1,6868134.09,Property and Construction Sectors,0
1573015,2008,65,65,60,60,60,60,1,6868862.9,Manufacturing,0
2827840,2005,56,60,52,52,52,53,1,6872794.37,Manufacturing,0
3371581,2005,60,56,55,53,55,57,0,6872923.37,"Agriculture, Livestock and Fisheries",0
4606952,2008,51,55,45,50,48,52,0,6873075.72,Extractive Industries ,1
1618247,2008,50,50,45,45,47,46,0,6874046.38,Manufacturing,1
1556983,2006,62,56,54,55,55,55,0,6874180.14,Other,0
2414797,2005,60,50,50,50,50,50,0,6878000,Manufacturing,0
191623,2005,57,75,55,50,60,55,1,6879253.95,Trade,0
1604213,2005,57,60,50,50,50,50,1,6889352.09,"Agriculture, Livestock and Fisheries",0
4436810,2008,60,60,64,60,65,56,1,6891367.11,Hotels and Leisure,0
1570590,2004,50,60,51,50,50,50,1,6891593.56,Trade,0
1604176,2002,60,55,50,50,45,50,0,6892039.58,Property and Construction Sectors,0
4685738,2008,62,65,60,57,61,60,1,6894716.95,Office Machinery and Computer Industries,0
4293212,2006,52,55,54,52,53,54,1,6895277,Other,0
1580296,2007,70,60,60,60,70,60,1,6896333.17,Trade,0
4493069,2008,50,50,50,50,50,50,1,6897497.46,Manufacturing,1
2887895,2005,70,60,60,65,60,60,0,6898810.37,Trade,0
1589079,2005,50,60,50,45,50,45,1,6899013.4,Trade,0
2886400,2006,60,50,50,59,59,57,1,6899690.32,Trade,0
2886400,2006,60,50,55,60,60,60,1,6899690.32,Trade,0
1557388,2005,52,54,52,50,50,50,0,6901432.4,Trade,0
4008957,2008,55,60,55,50,55,50,1,6905772.75,Property and Construction Sectors,0
1582901,2001,60,60,60,60,60,60,0,6906291.02,Manufacturing,0
1552855,2006,58,55,60,60,60,65,0,6910002.71,Trade,0
1597396,2007,58,53,50,52,50,51,1,6911918.17,Manufacturing,0
1610111,2007,60,56,50,51,50,50,1,6911918.17,Manufacturing,0
1622715,2003,50,55,50,50,50,50,1,6912720.54,Trade,0
1568674,2008,50,45,45,50,40,35,1,6921525.78,Property and Construction Sectors,1
1568674,2008,30,35,30,30,40,35,1,6921526.15,Property and Construction Sectors,1
1583416,2008,50,50,30,38,38,40,1,6923803.08,Manufacturing,1
3364065,2008,51,56,54,53,54,58,1,6927047.15,"Transport, Storage and Communications Infrastructure",0
3987775,2008,55,50,57,52,55,57,1,6928041.23,Property and Construction Sectors,0
1562029,2008,50,40,45,45,40,40,0,6928768.74,"Transport, Storage and Communications Infrastructure",1
1556290,2008,55,50,50,45,50,49,1,6929654,Trade,0
1623715,2008,56,50,56,56,56,54,1,6929654,Manufacturing,0
1623715,2008,50,50,49,49,49,49,1,6929654,Manufacturing,0
1603129,2004,60,60,55,50,50,55,1,6935779,"Agriculture, Livestock and Fisheries",0
1607066,2008,60,50,40,30,30,30,0,6935860.22,Manufacturing,0
1597079,2004,58,65,60,60,61,61,0,6939834.94,Trade,0
1552006,2003,55,55,50,50,50,52,1,6942216.8,Trade,0
1585474,2003,55,55,55,50,50,50,1,6942216.8,Trade,0
3360377,2008,54,58,54,53,54,54,1,6942223.05,Property and Construction Sectors,0
3074740,2007,80,75,80,80,75,75,1,6942903.09,Manufacturing,0
1551996,2002,55,52,60,50,58,62,1,6943300.88,Manufacturing,0
1588383,2008,50,52,50,50,50,48,1,6943743.47,Manufacturing,0
1606275,2008,63,67,59,58,61,59,1,6945688.22,Property and Construction Sectors,0
1557386,2004,55,55,50,50,55,55,0,6948632,Manufacturing,0
201868,2006,60,65,60,60,55,55,0,6949260.64,Other,0
1622089,2006,62,57,55,65,64,43,1,6951351.77,Manufacturing,0
4380302,2006,65,60,65,55,65,50,0,6953499.65,Trade,0
1562476,2003,65,75,60,40,60,65,1,6954610.89,"Agriculture, Livestock and Fisheries",0
4807603,2008,65,65,60,60,65,65,0,6956352.09,Manufacturing,0
3067608,2005,53,53,52,51,52,51,0,6958648.01,"Transport, Storage and Communications Infrastructure",0
1558446,2004,60,60,60,60,60,60,1,6958910.77,Trade,0
1558446,2004,60,60,60,55,60,60,1,6958910.77,Trade,0
4303981,2007,60,50,50,55,55,50,0,6959157.31,Office Machinery and Computer Industries,0
1578995,2007,65,55,57,60,65,57,0,6969017.85,Trade,0
3375112,2005,55,54,45,50,45,50,1,6969829,Other,0
1577521,2002,53,60,58,50,55,55,0,6970824.33,Manufacturing,0
2816699,2005,65,60,55,50,60,60,0,6974153.39,Trade,0
1578500,2007,56,52,55,39,62,84,1,6974747.98,"Transport, Storage and Communications Infrastructure",0
1552083,2002,70,60,70,65,75,70,0,6974852.46,Manufacturing,0
1558117,2006,55,55,60,55,55,50,0,6976466.8,Manufacturing,0
1553125,2005,75,80,80,55,85,90,0,6977418.92,Manufacturing,0
1594887,2008,60,60,60,55,55,55,1,6977826.18,Property and Construction Sectors,0
4397936,2008,55,60,55,58,60,55,1,6977826.18,Extractive Industries ,0
1585744,2002,60,55,60,60,60,50,1,6979684.07,Property and Construction Sectors,0
3988577,2008,65,65,65,55,50,50,1,6981000.17,Manufacturing,0
1619067,2002,70,50,60,58,58,50,0,6991047.8,Manufacturing,0
2411862,2007,52,58,55,48,51,53,0,6991242.69,Trade,0
1585298,2005,45,60,45,45,50,35,1,6991957.7,Manufacturing,0
192003,2005,55,60,60,55,60,45,1,6993397.47,Manufacturing,0
2820437,2008,55,55,54,45,52,52,1,6993607.88,Manufacturing,0
1575109,2008,54,54,50,50,48,52,1,6994111.26,Office Machinery and Computer Industries,0
1615060,2007,65,60,65,60,70,65,0,6995629.94,Trade,0
3359704,2006,60,50,60,65,75,60,0,6995635.39,Office Machinery and Computer Industries,0
1552347,2001,60,65,65,60,60,50,1,6997295.52,Property and Construction Sectors,0
4527664,2008,45,50,45,45,40,45,0,7000000,Property and Construction Sectors,1
3382580,2008,49,49,49,49,49,49,1,7000001,Property and Construction Sectors,1
1560212,2002,60,50,55,50,55,55,0,7002551.69,Manufacturing,0
1575788,2007,58,63,56,52,54,53,0,7005251.89,Trade,0
3381033,2008,48,48,48,48,48,48,0,7005413.53,Property and Construction Sectors,0
3381033,2008,50,50,50,50,50,50,0,7005413.53,Property and Construction Sectors,0
1578836,2005,55,60,60,55,55,60,1,7006040.39,Trade,0
1628771,2007,50,50,50,50,50,50,0,7010826.73,Office Machinery and Computer Industries,0
1606784,2007,65,57,60,60,60,60,0,7012095.98,Property and Construction Sectors,0
191939,2008,57,60,61,59,63,55,1,7012391.52,"Transport, Storage and Communications Infrastructure",0
1636214,2005,50,55,50,50,50,50,1,7013440.83,Trade,0
1552898,2005,60,60,55,50,50,55,0,7013466.49,Manufacturing,0
3373736,2008,68,64,65,64,65,65,0,7019527.58,Manufacturing,0
2406227,2008,60,60,65,60,60,55,0,7020146.54,Manufacturing,0
1604395,2008,51,48,46,50,40,46,0,7021112.98,Manufacturing,1
1604395,2008,51,54,52,50,50,51,0,7021112.98,Manufacturing,1
1621895,2006,57,60,57,50,58,50,1,7022189.02,Property and Construction Sectors,0
3358088,2005,65,60,60,55,55,65,0,7023503,Manufacturing,0
1552967,2008,40,50,50,50,50,50,1,7025991.16,Trade,0
2886234,2008,70,70,70,70,70,70,0,7026019.92,Manufacturing,0
1629938,2005,68,70,68,70,68,70,0,7026407.8,"Electricity, Gas and Water ",0
1559876,2008,50,53,52,51,49,50,0,7029575.11,Trade,1
1616115,2008,55,64,62,52,60,54,0,7030427.43,Manufacturing,0
1601347,2004,60,70,55,50,50,60,1,7031377.34,"Transport, Storage and Communications Infrastructure",0
1581631,2007,57,60,65,56,50,55,1,7032635.35,Property and Construction Sectors,0
1586889,2007,60,55,52,55,55,55,0,7034546,Manufacturing,0
1594367,2006,65,60,60,60,60,55,1,7035125.7,Property and Construction Sectors,0
1628134,2008,58,60,60,55,57,58,0,7038414.58,Office Machinery and Computer Industries,0
1590422,2003,50,65,55,60,65,50,1,7038901.29,"Transport, Storage and Communications Infrastructure",0
1560297,2003,50,50,55,50,50,60,0,7039203,Manufacturing,1
1606697,2008,64,58,57,50,57,57,0,7039218.22,Trade,0
1552827,2005,52,57,55,54,60,58,1,7041202.37,Manufacturing,0
1599335,2002,55,50,55,50,50,55,0,7042449.48,Manufacturing,0
1553217,2005,61,55,54,61,58,57,0,7042606.6,Manufacturing,0
4292679,2008,60,65,55,55,55,60,1,7043388.69,Office Machinery and Computer Industries,0
1588079,2008,61,68,64,56,56,55,0,7044262.66,Manufacturing,0
201557,2002,60,60,60,50,50,50,0,7045482.16,Manufacturing,0
1602860,2007,55,61,59,44,67,62,0,7049078.33,Manufacturing,0
1586410,2002,60,55,55,50,50,55,1,7050633.51,Manufacturing,0
1605661,2006,54,55,50,50,50,50,1,7057613.33,Other,0
4306763,2008,58,55,53,55,52,53,0,7058149.87,Office Machinery and Computer Industries,0
4306763,2008,80,80,65,65,70,70,0,7058149.87,Office Machinery and Computer Industries,0
4986714,2008,65,75,50,50,50,50,1,7060186.17,Office Machinery and Computer Industries,0
4829061,2008,55,54,53,52,54,55,0,7061570.62,Manufacturing,0
2821685,2007,55,50,55,50,50,50,0,7061702.55,Manufacturing,0
2404416,2006,57,55,54,54,55,50,1,7063931.25,Manufacturing,0
2403272,2000,40,60,50,50,55,45,0,7064161.63,"Agriculture, Livestock and Fisheries",1
1558109,2004,60,52,50,60,55,55,0,7066850.3,Manufacturing,0
1553679,2003,50,60,50,52,52,50,0,7069315.71,Manufacturing,0
1597110,2006,55,60,55,55,55,60,0,7069478.51,"Transport, Storage and Communications Infrastructure",0
203332,2008,55,63,59,56,55,50,0,7073166.2,"Transport, Storage and Communications Infrastructure",0
1573477,2006,57,58,55,57,52,55,0,7073895.09,Trade,0
1558331,2006,70,60,70,70,75,75,0,7080187.86,Manufacturing,0
1559405,2005,55,70,65,70,70,50,1,7082793.2,Manufacturing,0
1580499,2007,65,63,65,83,87,85,0,7083388.14,Trade,0
1621033,2003,62,62,60,61,60,62,0,7085638.81,Other,0
1620559,2008,52,60,50,45,50,50,1,7086321.97,"Agriculture, Livestock and Fisheries",0
2826115,2008,55,52,50,48,50,52,1,7087370.89,Manufacturing,0
1605590,2008,45,45,45,45,45,45,1,7089422.85,Property and Construction Sectors,1
1578483,2004,60,65,60,65,65,65,1,7090610.31,Property and Construction Sectors,0
196344,2007,50,50,50,48,49,50,0,7092000,Trade,1
196344,2007,50,50,50,48,49,50,0,7092000,Trade,1
3364310,2008,40,40,40,40,40,40,0,7093174.31,Office Machinery and Computer Industries,1
3364310,2008,40,50,45,45,40,40,0,7093174.31,Office Machinery and Computer Industries,1
1560886,2004,70,65,75,75,80,60,0,7093209.52,Manufacturing,0
1617194,2004,55,60,52,45,50,50,1,7095449.39,"Transport, Storage and Communications Infrastructure",0
1594247,2007,55,65,50,45,55,55,0,7097734.1,"Agriculture, Livestock and Fisheries",0
1594037,2001,60,70,50,50,50,50,0,7098997.42,Manufacturing,0
1576628,2005,65,60,60,60,65,60,1,7100661.79,Manufacturing,0
1605390,2007,52,58,49,41,50,40,1,7102514.01,Manufacturing,0
1627078,2007,50,55,45,50,45,45,1,7102514.01,Manufacturing,1
1627078,2007,50,55,45,50,45,45,1,7102514.01,Manufacturing,1
1594967,2007,51,58,49,40,51,53,1,7102514.01,Manufacturing,1
1594967,2007,51,58,49,40,53,51,1,7102514.01,Manufacturing,1
1605390,2007,52,58,49,41,40,50,1,7102514.01,Manufacturing,0
1630067,2008,35,25,20,25,30,45,1,7103122.9,Property and Construction Sectors,1
1553871,2008,61,63,59,47,43,61,0,7104189.77,Manufacturing,0
1628954,2008,50,50,45,45,45,45,1,7107070.78,Property and Construction Sectors,0
2405396,2007,60,60,50,50,50,50,0,7108665.19,Manufacturing,0
2835814,2008,56,46,51,49,51,51,1,7109947.38,Property and Construction Sectors,0
3361868,2007,55,55,55,50,55,50,0,7111411.57,Property and Construction Sectors,0
1560054,2007,75,74,75,45,75,86,0,7120631.33,Manufacturing,0
